"MODULE_CD"|"COL_NM"|"COL_KOR_NM"|"FORMAT_DC"|"COLSIZE_VR"|"RCODE_DC"|"KEY_VAL_YN"|"COL_SQ"|"TABLE_ID"|"TABLE_NM"
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)|||4|SD_CREDITCRE_INFO|신용여신정보
SD|CREDIT_HIS_ST|여신이력상태|VARCHAR2|(3)|||13|SD_CREDITCRE_INFO|신용여신정보
SD|CREDIT_MNG_NO|여신번호|VARCHAR2|(20)||Y|2|SD_CREDITCRE_INFO|신용여신정보
SD|CREDIT_NO|여신관리번호|VARCHAR2|(20)|||17|SD_CREDITCRE_INFO|신용여신정보
SD|CREDIT_ST|여신상태|VARCHAR2|(3)|||12|SD_CREDITCRE_INFO|신용여신정보
SD|CREDT_AMT|신용금액|NUMBER|(19,6)|||9|SD_CREDITCRE_INFO|신용여신정보
SD|END_DT|종료일|VARCHAR2|(8)|||6|SD_CREDITCRE_INFO|신용여신정보
SD|EXCH_CD|환종코드|VARCHAR2|(5)|||8|SD_CREDITCRE_INFO|신용여신정보
SD|GWAPPROVAL_DT|그룹웨어결재승인일|VARCHAR2|(8)|||11|SD_CREDITCRE_INFO|신용여신정보
SD|INSERT_DT|등록일|VARCHAR2|(8)|||7|SD_CREDITCRE_INFO|신용여신정보
SD|INSERT_DTS|등록일시|DATE||||21|SD_CREDITCRE_INFO|신용여신정보
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||18|SD_CREDITCRE_INFO|신용여신정보
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||19|SD_CREDITCRE_INFO|신용여신정보
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||20|SD_CREDITCRE_INFO|신용여신정보
SD|RMK_DC|비고내역|VARCHAR2|(200)|||16|SD_CREDITCRE_INFO|신용여신정보
SD|START_DT|시작일|VARCHAR2|(8)|||5|SD_CREDITCRE_INFO|신용여신정보
SD|UPDATE_DTS|수정일시|DATE||||25|SD_CREDITCRE_INFO|신용여신정보
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||22|SD_CREDITCRE_INFO|신용여신정보
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||23|SD_CREDITCRE_INFO|신용여신정보
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||24|SD_CREDITCRE_INFO|신용여신정보
SD|ATHZ_ST_CD|결재상태코드|VARCHAR2|(5)|||11|SD_CREDITCRS_INFO|특별여신등록정보
SD|CLOSING_DT|종결일|VARCHAR2|(8)|||17|SD_CREDITCRS_INFO|특별여신등록정보
SD|CLOSING_REASON_DC|종결사유내역|VARCHAR2|(200)|||16|SD_CREDITCRS_INFO|특별여신등록정보
SD|CNFM_AMT|확정금액|NUMBER|(19,6)|||13|SD_CREDITCRS_INFO|특별여신등록정보
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITCRS_INFO|특별여신등록정보
SD|COND_TABLE_NO|조건테이블번호|VARCHAR2|(40)|||3|SD_CREDITCRS_INFO|특별여신등록정보
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)|||4|SD_CREDITCRS_INFO|특별여신등록정보
SD|CREDIT_HIS_ST|여신이력상태|VARCHAR2|(3)|||15|SD_CREDITCRS_INFO|특별여신등록정보
SD|CREDIT_MNG_NO|여신번호|VARCHAR2|(20)||Y|2|SD_CREDITCRS_INFO|특별여신등록정보
SD|CREDIT_NO|여신관리번호|VARCHAR2|(20)|||19|SD_CREDITCRS_INFO|특별여신등록정보
SD|CREDIT_ST|여신상태|VARCHAR2|(3)|||14|SD_CREDITCRS_INFO|특별여신등록정보
SD|END_DT|종료일|VARCHAR2|(8)|||6|SD_CREDITCRS_INFO|특별여신등록정보
SD|EXCH_CD|환종코드|VARCHAR2|(5)|||9|SD_CREDITCRS_INFO|특별여신등록정보
SD|GWAPPROVAL_DT|그룹웨어결재승인일|VARCHAR2|(8)|||12|SD_CREDITCRS_INFO|특별여신등록정보
SD|INSERT_DT|등록일|VARCHAR2|(8)|||7|SD_CREDITCRS_INFO|특별여신등록정보
SD|INSERT_DTS|등록일시|DATE||||23|SD_CREDITCRS_INFO|특별여신등록정보
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||20|SD_CREDITCRS_INFO|특별여신등록정보
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||21|SD_CREDITCRS_INFO|특별여신등록정보
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||22|SD_CREDITCRS_INFO|특별여신등록정보
SD|REQ_AMT|신청금액|NUMBER|(19,4)|||10|SD_CREDITCRS_INFO|특별여신등록정보
SD|REQ_EMP_NO|신청사원번호|VARCHAR2|(20)|||8|SD_CREDITCRS_INFO|특별여신등록정보
SD|RMK_DC|비고내역|VARCHAR2|(200)|||18|SD_CREDITCRS_INFO|특별여신등록정보
SD|START_DT|시작일|VARCHAR2|(8)|||5|SD_CREDITCRS_INFO|특별여신등록정보
SD|UPDATE_DTS|수정일시|DATE||||27|SD_CREDITCRS_INFO|특별여신등록정보
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||24|SD_CREDITCRS_INFO|특별여신등록정보
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||25|SD_CREDITCRS_INFO|특별여신등록정보
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||26|SD_CREDITCRS_INFO|특별여신등록정보
SD|ACNT_DC|계좌내역|VARCHAR2|(100)|||16|SD_CREDITCRW_DTL|담보여신등록디테일
SD|ADDR_DC|주소내역|VARCHAR2|(200)|||9|SD_CREDITCRW_DTL|담보여신등록디테일
SD|ADM_DC|관리자내역|VARCHAR2|(100)|||4|SD_CREDITCRW_DTL|담보여신등록디테일
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITCRW_DTL|담보여신등록디테일
SD|CONT_DT|계약일|VARCHAR2|(8)|||21|SD_CREDITCRW_DTL|담보여신등록디테일
SD|CREDIT_MNG_DTL_NO|여신관리상세번호|VARCHAR2|(20)|||10|SD_CREDITCRW_DTL|담보여신등록디테일
SD|CREDIT_MNG_NO|여신관리번호|VARCHAR2|(20)||Y|2|SD_CREDITCRW_DTL|담보여신등록디테일
SD|CTCR_DC|계약자내역|VARCHAR2|(100)|||19|SD_CREDITCRW_DTL|담보여신등록디테일
SD|DBNT_AMT|채권금액|NUMBER|(19,4)|||8|SD_CREDITCRW_DTL|담보여신등록디테일
SD|DET_DC|채무내역|VARCHAR2|(100)|||7|SD_CREDITCRW_DTL|담보여신등록디테일
SD|DPST_TP_DC|예금유형내역|VARCHAR2|(100)|||15|SD_CREDITCRW_DTL|담보여신등록디테일
SD|EE_CARRIER_DC|피보험자내역|VARCHAR2|(100)|||20|SD_CREDITCRW_DTL|담보여신등록디테일
SD|EXPRTN_DT|만기일|VARCHAR2|(8)|||12|SD_CREDITCRW_DTL|담보여신등록디테일
SD|EXPY_DT|만료일|VARCHAR2|(8)|||22|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSERT_DTS|등록일시|DATE||||29|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||26|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||27|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||28|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSURCOMP_DC|보험회사내역|VARCHAR2|(100)|||18|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSU_AMT|보험금액|NUMBER|(19,4)|||24|SD_CREDITCRW_DTL|담보여신등록디테일
SD|INSU_KND_DC|보험종류내역|VARCHAR2|(100)|||17|SD_CREDITCRW_DTL|담보여신등록디테일
SD|ISSUE_DT|발행일|VARCHAR2|(8)|||11|SD_CREDITCRW_DTL|담보여신등록디테일
SD|MNG_DEPT_DC|관리부서내역|VARCHAR2|(100)|||3|SD_CREDITCRW_DTL|담보여신등록디테일
SD|PBSR_DC|발행자내역|VARCHAR2|(100)|||13|SD_CREDITCRW_DTL|담보여신등록디테일
SD|RECEPT_DC|수취내역|VARCHAR2|(100)|||14|SD_CREDITCRW_DTL|담보여신등록디테일
SD|RMAIL_CUS_DC|등기원인내역|VARCHAR2|(100)|||5|SD_CREDITCRW_DTL|담보여신등록디테일
SD|RMAIL_PURPSE_DC|등기목적내역|VARCHAR2|(200)|||6|SD_CREDITCRW_DTL|담보여신등록디테일
SD|RMK_DC|비고내역|VARCHAR2|(200)|||25|SD_CREDITCRW_DTL|담보여신등록디테일
SD|TERM_DC|기간내역|VARCHAR2|(100)|||23|SD_CREDITCRW_DTL|담보여신등록디테일
SD|UPDATE_DTS|수정일시|DATE||||33|SD_CREDITCRW_DTL|담보여신등록디테일
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||30|SD_CREDITCRW_DTL|담보여신등록디테일
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||31|SD_CREDITCRW_DTL|담보여신등록디테일
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||32|SD_CREDITCRW_DTL|담보여신등록디테일
SD|ATHZ_ST_CD|결재상태코드|VARCHAR2|(5)|||8|SD_CREDITCRW_MST|담보여신등록마스타
SD|CLOSING_DT|종결일|VARCHAR2|(8)|||17|SD_CREDITCRW_MST|담보여신등록마스타
SD|CLOSING_REASON_DC|종결사유내역|VARCHAR2|(200)|||16|SD_CREDITCRW_MST|담보여신등록마스타
SD|CLTR_AMT|담보금액|NUMBER|(19,6)|||14|SD_CREDITCRW_MST|담보여신등록마스타
SD|CLTR_COND_CD|담보조건코드|VARCHAR2|(5)|||12|SD_CREDITCRW_MST|담보여신등록마스타
SD|CLTR_OFFR_NM|담보제공명|VARCHAR2|(50)|||15|SD_CREDITCRW_MST|담보여신등록마스타
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITCRW_MST|담보여신등록마스타
SD|COND_TABLE_NO|조건테이블번호|VARCHAR2|(40)|||3|SD_CREDITCRW_MST|담보여신등록마스타
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)|||4|SD_CREDITCRW_MST|담보여신등록마스타
SD|CREDIT_HIS_ST|여신이력상태|VARCHAR2|(3)|||11|SD_CREDITCRW_MST|담보여신등록마스타
SD|CREDIT_MNG_NO|여신번호|VARCHAR2|(20)||Y|2|SD_CREDITCRW_MST|담보여신등록마스타
SD|CREDIT_NO|여신관리번호|VARCHAR2|(20)|||19|SD_CREDITCRW_MST|담보여신등록마스타
SD|CREDIT_ST|여신상태|VARCHAR2|(3)|||10|SD_CREDITCRW_MST|담보여신등록마스타
SD|END_DT|종료일|VARCHAR2|(8)|||6|SD_CREDITCRW_MST|담보여신등록마스타
SD|EXCH_CD|환종코드|VARCHAR2|(5)|||13|SD_CREDITCRW_MST|담보여신등록마스타
SD|GWAPPROVAL_DT|그룹웨어결재승인일|VARCHAR2|(8)|||9|SD_CREDITCRW_MST|담보여신등록마스타
SD|INSERT_DT|등록일|VARCHAR2|(8)|||7|SD_CREDITCRW_MST|담보여신등록마스타
SD|INSERT_DTS|등록일시|DATE||||23|SD_CREDITCRW_MST|담보여신등록마스타
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||20|SD_CREDITCRW_MST|담보여신등록마스타
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||21|SD_CREDITCRW_MST|담보여신등록마스타
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||22|SD_CREDITCRW_MST|담보여신등록마스타
SD|RMK_DC|비고내역|VARCHAR2|(200)|||18|SD_CREDITCRW_MST|담보여신등록마스타
SD|START_DT|시작일|VARCHAR2|(8)|||5|SD_CREDITCRW_MST|담보여신등록마스타
SD|UPDATE_DTS|수정일시|DATE||||27|SD_CREDITCRW_MST|담보여신등록마스타
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||24|SD_CREDITCRW_MST|담보여신등록마스타
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||25|SD_CREDITCRW_MST|담보여신등록마스타
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||26|SD_CREDITCRW_MST|담보여신등록마스타
SD|CMUSEFLD_CD|공용필드코드|VARCHAR2|(10)|||5|SD_CREDITELE_INFO|여신요소정보등록
SD|ELEMENT_FIELD_CD|요소필드코드|VARCHAR2|(50)||Y|1|SD_CREDITELE_INFO|여신요소정보등록
SD|ELEMENT_FIELD_NM|요소필드명|VARCHAR2|(50)||Y|2|SD_CREDITELE_INFO|여신요소정보등록
SD|HWND_FG|도움창구분|VARCHAR2|(3)|||3|SD_CREDITELE_INFO|여신요소정보등록
SD|HWND_ID_CD|도움창ID코드|VARCHAR2|(50)|||6|SD_CREDITELE_INFO|여신요소정보등록
SD|INSERT_DTS|등록일시|DATE||||11|SD_CREDITELE_INFO|여신요소정보등록
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||8|SD_CREDITELE_INFO|여신요소정보등록
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||9|SD_CREDITELE_INFO|여신요소정보등록
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||10|SD_CREDITELE_INFO|여신요소정보등록
SD|MODULE_CD|모듈코드|VARCHAR2|(5)|||4|SD_CREDITELE_INFO|여신요소정보등록
SD|UPDATE_DTS|수정일시|DATE||||15|SD_CREDITELE_INFO|여신요소정보등록
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||12|SD_CREDITELE_INFO|여신요소정보등록
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||13|SD_CREDITELE_INFO|여신요소정보등록
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||14|SD_CREDITELE_INFO|여신요소정보등록
SD|USE_YN|사용여부|VARCHAR2|(1)|||7|SD_CREDITELE_INFO|여신요소정보등록
SD|ACCTTYPE_CD|계정유형코드|VARCHAR2|(5)||Y|2|SD_CREDITGRP_ACCT|여신계정정보
SD|ACCT_CD|계정코드|VARCHAR2|(20)||Y|4|SD_CREDITGRP_ACCT|여신계정정보
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITGRP_ACCT|여신계정정보
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)||Y|3|SD_CREDITGRP_ACCT|여신계정정보
SD|INSERT_DTS|등록일시|DATE||||8|SD_CREDITGRP_ACCT|여신계정정보
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||5|SD_CREDITGRP_ACCT|여신계정정보
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||6|SD_CREDITGRP_ACCT|여신계정정보
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||7|SD_CREDITGRP_ACCT|여신계정정보
SD|UPDATE_DTS|수정일시|DATE||||12|SD_CREDITGRP_ACCT|여신계정정보
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||9|SD_CREDITGRP_ACCT|여신계정정보
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||10|SD_CREDITGRP_ACCT|여신계정정보
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||11|SD_CREDITGRP_ACCT|여신계정정보
SD|ACCTTYPE_CD|계정유형코드|VARCHAR2|(5)||Y|2|SD_CREDITGRP_INFO|여신그룹정보
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITGRP_INFO|여신그룹정보
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)||Y|3|SD_CREDITGRP_INFO|여신그룹정보
SD|CREDIT_GRP_NM|여신그룹명|VARCHAR2|(50)|||4|SD_CREDITGRP_INFO|여신그룹정보
SD|CTRL_MTHD_CD|통제방법코드|VARCHAR2|(3)|||6|SD_CREDITGRP_INFO|여신그룹정보
SD|CTRL_TIME_CD|통제시점코드|VARCHAR2|(3)|||5|SD_CREDITGRP_INFO|여신그룹정보
SD|INSERT_DTS|등록일시|DATE||||12|SD_CREDITGRP_INFO|여신그룹정보
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||9|SD_CREDITGRP_INFO|여신그룹정보
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||10|SD_CREDITGRP_INFO|여신그룹정보
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||11|SD_CREDITGRP_INFO|여신그룹정보
SD|RMK_DC|비고내역|VARCHAR2|(200)|||8|SD_CREDITGRP_INFO|여신그룹정보
SD|UPDATE_DTS|수정일시|DATE||||16|SD_CREDITGRP_INFO|여신그룹정보
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||13|SD_CREDITGRP_INFO|여신그룹정보
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||14|SD_CREDITGRP_INFO|여신그룹정보
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||15|SD_CREDITGRP_INFO|여신그룹정보
SD|USE_YN|사용여부|VARCHAR2|(1)|||7|SD_CREDITGRP_INFO|여신그룹정보
SD|BASE_ELEMENT_NO|기본요소번호|VARCHAR2|(20)|||7|SD_CREDITMAN_DTL|여신관리요소디테일
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITMAN_DTL|여신관리요소디테일
SD|COND_TABLE_NO|조건테이블번호|VARCHAR2|(40)|||5|SD_CREDITMAN_DTL|여신관리요소디테일
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)|||6|SD_CREDITMAN_DTL|여신관리요소디테일
SD|CREDIT_NO|여신관리번호|VARCHAR2|(20)||Y|2|SD_CREDITMAN_DTL|여신관리요소디테일
SD|DTMN_ELEMENT_VR|결정요소문자값|VARCHAR2|(100)||Y|4|SD_CREDITMAN_DTL|여신관리요소디테일
SD|ELEMENT_FIELD_CD|요소필드코드|VARCHAR2|(50)||Y|3|SD_CREDITMAN_DTL|여신관리요소디테일
SD|INSERT_DTS|등록일시|DATE||||11|SD_CREDITMAN_DTL|여신관리요소디테일
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||8|SD_CREDITMAN_DTL|여신관리요소디테일
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||9|SD_CREDITMAN_DTL|여신관리요소디테일
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||10|SD_CREDITMAN_DTL|여신관리요소디테일
SD|UPDATE_DTS|수정일시|DATE||||15|SD_CREDITMAN_DTL|여신관리요소디테일
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||12|SD_CREDITMAN_DTL|여신관리요소디테일
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||13|SD_CREDITMAN_DTL|여신관리요소디테일
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||14|SD_CREDITMAN_DTL|여신관리요소디테일
SD|CLOSING_DT|종결일|VARCHAR2|(8)|||17|SD_CREDITMAN_MST|여신관리요소마스타
SD|CLOSING_REASON_DC|종결사유내역|VARCHAR2|(200)|||16|SD_CREDITMAN_MST|여신관리요소마스타
SD|CLTR_AMT|담보금액|NUMBER|(19,6)|||10|SD_CREDITMAN_MST|여신관리요소마스타
SD|CNFM_AMT|확정금액|NUMBER|(19,6)|||11|SD_CREDITMAN_MST|여신관리요소마스타
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_CREDITMAN_MST|여신관리요소마스타
SD|COND_TABLE_NO|조건테이블번호|VARCHAR2|(40)|||3|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_ADJT_AMT|여신조정금액|NUMBER|(19,6)|||12|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_BNDS_AMT|여신한도금액|NUMBER|(19,4)|||13|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_GRP_CD|여신그룹코드|VARCHAR2|(5)|||4|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_HIS_ST|여신이력상태|VARCHAR2|(3)|||7|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_NO|여신관리번호|VARCHAR2|(20)||Y|2|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDIT_ST|여신상태|VARCHAR2|(3)|||6|SD_CREDITMAN_MST|여신관리요소마스타
SD|CREDT_AMT|신용금액|NUMBER|(19,6)|||9|SD_CREDITMAN_MST|여신관리요소마스타
SD|EXCH_CD|환종코드|VARCHAR2|(5)|||8|SD_CREDITMAN_MST|여신관리요소마스타
SD|GWAPPROVAL_DT|그룹웨어결재승인일|VARCHAR2|(8)|||15|SD_CREDITMAN_MST|여신관리요소마스타
SD|GWAPRVLST_CD|그룹웨어결재상태코드|VARCHAR2|(5)|||14|SD_CREDITMAN_MST|여신관리요소마스타
SD|INSERT_DT|등록일|VARCHAR2|(8)|||5|SD_CREDITMAN_MST|여신관리요소마스타
SD|INSERT_DTS|등록일시|DATE||||22|SD_CREDITMAN_MST|여신관리요소마스타
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||19|SD_CREDITMAN_MST|여신관리요소마스타
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||20|SD_CREDITMAN_MST|여신관리요소마스타
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||21|SD_CREDITMAN_MST|여신관리요소마스타
SD|RMK_DC|비고내역|VARCHAR2|(200)|||18|SD_CREDITMAN_MST|여신관리요소마스타
SD|UPDATE_DTS|수정일시|DATE||||26|SD_CREDITMAN_MST|여신관리요소마스타
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||23|SD_CREDITMAN_MST|여신관리요소마스타
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||24|SD_CREDITMAN_MST|여신관리요소마스타
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||25|SD_CREDITMAN_MST|여신관리요소마스타
SD|BASEDT_CD|기준일코드|VARCHAR2|(5)|||4|SD_DATEDTMN_RULE_MST|
SD|CALENDAR_TP|캘린더유형|VARCHAR2|(5)|||8|SD_DATEDTMN_RULE_MST|
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_DATEDTMN_RULE_MST|
SD|DATEDTMN_RULE_CD|날짜결정규칙코드|VARCHAR2|(10)||Y|2|SD_DATEDTMN_RULE_MST|
SD|DATEDTMN_RULE_NM|날짜결정규칙명|VARCHAR2|(200)|||3|SD_DATEDTMN_RULE_MST|
SD|DATE_APPFG_CD|날짜적용구분코드|VARCHAR2|(5)|||7|SD_DATEDTMN_RULE_MST|
SD|HLDY_APLY_YN|휴일적용여부|VARCHAR2|(1)|||9|SD_DATEDTMN_RULE_MST|
SD|HLDY_PROC_CD|휴일처리코드|VARCHAR2|(5)|||10|SD_DATEDTMN_RULE_MST|
SD|INSERT_DTS|등록일시|DATE||||16|SD_DATEDTMN_RULE_MST|
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||13|SD_DATEDTMN_RULE_MST|
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||14|SD_DATEDTMN_RULE_MST|
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||15|SD_DATEDTMN_RULE_MST|
SD|PERUNIT_CD|기간단위코드|VARCHAR2|(5)|||6|SD_DATEDTMN_RULE_MST|
SD|RMK_DC|비고내역|VARCHAR2|(200)|||12|SD_DATEDTMN_RULE_MST|
SD|TERM_CNT|기간수|NUMBER|(7,2)|||5|SD_DATEDTMN_RULE_MST|
SD|UPDATE_DTS|수정일시|DATE||||20|SD_DATEDTMN_RULE_MST|
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||17|SD_DATEDTMN_RULE_MST|
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||18|SD_DATEDTMN_RULE_MST|
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||19|SD_DATEDTMN_RULE_MST|
SD|USE_YN|사용여부|VARCHAR2|(1)|||11|SD_DATEDTMN_RULE_MST|
SD|BIZ_DOC_CTGRY_CD|영업문서범주코드|VARCHAR2|(5)|||5|SD_DLVTYPE_MST|납품유형마스터
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_DLVTYPE_MST|납품유형마스터
SD|DLV_TP|납품유형|VARCHAR2|(5)||Y|2|SD_DLVTYPE_MST|납품유형마스터
SD|DLV_TP_2_NM2|납품유형2명외국어|VARCHAR2|(50)|||4|SD_DLVTYPE_MST|납품유형마스터
SD|DLV_TP_NM|납품유형명|VARCHAR2|(50)|||3|SD_DLVTYPE_MST|납품유형마스터
SD|EXTNO_RULE_CLAS_CD|채번규칙항목코드|VARCHAR2|(5)|||6|SD_DLVTYPE_MST|납품유형마스터
SD|INSERT_DTS|등록일시|DATE||||17|SD_DLVTYPE_MST|납품유형마스터
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||14|SD_DLVTYPE_MST|납품유형마스터
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||15|SD_DLVTYPE_MST|납품유형마스터
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||16|SD_DLVTYPE_MST|납품유형마스터
SD|PRDNO_INC_PRDNO_SQ|품번증가항번순번|NUMBER|(10,0)|||7|SD_DLVTYPE_MST|납품유형마스터
SD|PRINT_CD|출력코드|VARCHAR2|(5)|||10|SD_DLVTYPE_MST|납품유형마스터
SD|RFR_MNDR_DOC_CD|참조필수문서코드|VARCHAR2|(5)|||8|SD_DLVTYPE_MST|납품유형마스터
SD|RMK_DC|비고내역|VARCHAR2|(200)|||13|SD_DLVTYPE_MST|납품유형마스터
SD|TRSP_PROC_YN|운송처리여부|VARCHAR2|(1)|||11|SD_DLVTYPE_MST|납품유형마스터
SD|UPDATE_DTS|수정일시|DATE||||21|SD_DLVTYPE_MST|납품유형마스터
SD|UPDATE_ID|수정ID|VARCHAR2|(30)|||18|SD_DLVTYPE_MST|납품유형마스터
SD|UPDATE_IP|수정IP|VARCHAR2|(200)|||19|SD_DLVTYPE_MST|납품유형마스터
SD|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||20|SD_DLVTYPE_MST|납품유형마스터
SD|USE_YN|사용여부|VARCHAR2|(1)|||12|SD_DLVTYPE_MST|납품유형마스터
SD|WH_DLV_DIVD_YN|창고납품분할여부|VARCHAR2|(1)|||9|SD_DLVTYPE_MST|납품유형마스터
SD|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|SD_DLVTYPE_SDTL|
SD|DLV_TP|납품유형|VARCHAR2|(5)||Y|2|SD_DLVTYPE_SDTL|
SD|INSERT_DTS|등록일시|DATE||||11|SD_DLVTYPE_SDTL|
SD|INSERT_ID|등록ID|VARCHAR2|(30)|||8|SD_DLVTYPE_SDTL|
SD|INSERT_IP|등록IP|VARCHAR2|(200)|||9|SD_DLVTYPE_SDTL|
SD|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||10|SD_DLVTYPE_SDTL|
SD|MCLS_CD|관리항목코드|VARCHAR2|(10)||Y|3|SD_DLVTYPE_SDTL|
SD|MNGD_CD|관리내역코드|VARCHAR2|(50)|||4|SD_DLVTYPE_SDTL|
SD|MNGD_NM|관리내역명|VARCHAR2|(100)|||5|SD_DLVTYPE_SDTL|
SD|MNGD_VN|관리내역숫자값|NUMBER|(21,6)|||6|SD_DLVTYPE_SDTL|
SD|MNG_DC|관리내역|VARCHAR2|(200)|||7|SD_DLVTYPE_SDTL|
SD|UPDATE_DTS|수정일시|DATE||||15|SD_DLVTYPE_SDTL|
